id,MonthofYeah8_count,MonthofYeah3_min,MonthofYeah1_count,MonthofYeah9_sum,MonthofYeah5_min,MonthofYeah7_mean,MonthofYeah8_median,MonthofYeah4_min,MonthofYeah9_min,MonthofYeah1_median,MonthofYeah7_count,MonthofYeah4_mean,MonthofYeah10_count,MonthofYeah6_min,MonthofYeah12_count,MonthofYeah8_sum,MonthofYeah7_sum,MonthofYeah8_mean,MonthofYeah11_mean,MonthofYeah2_count,MonthofYeah9_max,MonthofYeah10_min,MonthofYeah9_median,MonthofYeah7_max,MonthofYeah3_sum,MonthofYeah1_sum,MonthofYeah11_min,MonthofYeah12_median,MonthofYeah5_median,MonthofYeah12_sum
20551,43.0,0.0,109.0,1082.51,0.01,7.01431372549,5.0,0.01,0.01,3.2,153.0,4.89806629834,188.0,0.01,275.0,409.1,1073.19,9.51395348837,6.72817258883,0.0,200.0,0.0,1.9,100.0,1296.13,678.68,0.01,2.0,3.0,1403.59
20556,17.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,644.66,0.0,37.9211764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20557,12.0,-1.2,58.0,1362.2,-1.14,3.16463414634,1.5,-1.14,-1.2,4.4,41.0,6.80737288136,100.0,-1.2,116.0,343.66,129.75,28.6383333333,12.8159574468,32.0,300.0,-1.14,2.9,13.0,1134.68,449.56,-1.14,2.7,2.9,596.99
20560,21.0,0.01,53.0,1130.95,0.01,4.42819444444,1.5,0.45,0.01,3.6,72.0,5.6553968254,165.0,-0.6,103.0,92.34,318.83,4.39714285714,6.51896,13.0,200.0,0.1,2.75,100.0,883.07,305.4,0.01,2.5,3.0,747.79
20561,78.0,-0.12,71.0,848.31,0.01,5.93404255319,2.65,-0.48,-3.54,2.2,94.0,4.76235602094,127.0,0.01,183.0,422.26,557.8,5.41358974359,5.71360824742,0.0,100.0,-0.66,3.2,100.0,1119.34,401.45,0.01,2.9,2.24,1072.16
20562,9.0,0.01,52.0,659.72,0.01,9.09777777778,3.9,-3.54,0.01,1.9,45.0,7.10071794872,162.0,0.01,243.0,563.0,409.4,62.5555555556,5.44078212291,36.0,30.0,-6.0,3.2,100.0,1016.68,270.8,-0.9,1.8,3.4,1192.33
20563,40.0,-3.54,32.0,822.05,-0.9,12.8735294118,1.1,0.01,-6.2,4.4,119.0,6.31113300493,205.0,0.01,166.0,45.7,1531.95,1.1425,7.60205298013,0.0,200.0,0.01,3.0,200.0,1180.3,285.15,-3.54,2.5,1.65,1151.82
20566,19.0,-4.1,71.0,2071.15,-0.54,7.01019607843,3.6,-0.9,0.01,3.0,51.0,6.87609756098,222.0,0.01,184.0,265.53,357.52,13.9752631579,7.28417061611,52.0,500.0,-0.48,3.6,100.0,1516.25,315.02,-18.1,3.0,3.0,1138.93
20567,35.0,-0.66,89.0,1272.49,-0.66,7.85176470588,1.1,-3.54,-7.0,3.0,102.0,5.78847133758,207.0,-3.54,151.0,160.2,800.88,4.57714285714,6.94801204819,0.0,200.0,-3.54,3.0,100.0,1530.63,669.51,-0.6,3.6,3.0,1182.0
20570,11.0,-1.5,74.0,715.18,0.01,7.10047619048,0.4,-3.54,-1.14,0.9,21.0,7.10277777778,191.0,-0.78,157.0,26.53,149.11,2.41181818182,5.39748815166,35.0,50.0,-3.8,2.03,100.0,838.3,288.81,-0.9,2.8,2.4,877.96
20571,31.0,-3.54,33.0,644.02,0.01,6.66242424242,0.9,0.01,-0.36,0.1,33.0,7.48538461538,81.0,0.01,71.0,156.9,219.86,5.06129032258,7.18064935065,3.0,100.0,0.01,2.9,100.0,856.44,202.99,0.01,2.0,3.0,467.54
20574,153.0,-0.72,123.0,1058.69,-1.14,5.9791011236,2.0,-1.14,-1.08,2.0,178.0,6.69358695652,135.0,-1.08,205.0,836.2,1064.28,5.46535947712,7.50712643678,35.0,100.0,-1.08,2.9,100.0,1124.46,888.36,-1.14,3.1,3.2,1429.67
20575,13.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1186.1,0.0,91.2384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20578,3.0,-8.3,64.0,1412.38,-4.8,7.07148148148,0.9,0.01,0.01,3.15,27.0,8.22684210526,133.0,0.1,138.0,3.6,190.93,1.2,7.11962686567,24.0,300.0,0.01,3.6,100.0,1215.61,394.02,-12.9,3.3,4.3,1057.71
20579,39.0,0.01,33.0,1611.31,0.01,8.90183673469,1.1,0.01,0.1,3.65,49.0,7.77636363636,77.0,0.6,104.0,262.9,436.19,6.74102564103,6.75034482759,0.0,300.0,0.1,3.5,100.0,1251.07,239.46,0.1,3.6,3.0,985.0
20580,22.0,0.01,76.0,1101.86,0.01,3.79338028169,2.6,0.01,0.01,3.5,71.0,7.35675,146.0,0.01,146.0,359.7,269.33,16.35,5.39660714286,31.0,500.0,-3.54,3.0,100.0,927.98,606.96,0.0,3.2,3.5,915.3
20581,24.0,-0.3,104.0,831.51,-9.2,7.27436363636,1.0,-0.24,0.1,3.55,165.0,6.68538834951,174.0,-3.54,162.0,252.21,1200.27,10.50875,7.52777173913,2.0,300.0,-0.36,3.0,200.0,1143.19,795.39,-3.54,3.5,3.0,1253.06
20582,20.0,0.01,77.0,543.76,-3.54,4.66097222222,1.0,0.01,0.0,2.0,72.0,5.30088757396,149.0,0.01,135.0,193.1,335.59,9.655,5.35765714286,34.0,100.0,0.01,1.1,100.0,1120.78,402.69,-3.54,3.0,3.6,710.15
20583,126.0,0.01,86.0,948.22,0.01,10.3275247525,4.2,0.01,0.0,2.5,101.0,6.24156976744,199.0,0.1,218.0,1038.28,1043.08,8.24031746032,5.20713754647,1.0,100.0,0.0,3.0,100.0,1302.02,423.69,0.01,1.6,3.0,1332.56
20584,65.0,0.01,65.0,992.47,0.2,4.60181818182,1.26,-1.14,0.3,3.0,44.0,7.08664556962,122.0,-1.08,177.0,360.6,202.48,5.54769230769,8.04607734807,41.0,100.0,-10.6,4.0,100.0,874.9,338.92,0.01,3.0,3.6,1294.42
20585,33.0,-0.54,106.0,840.99,-1.6,5.3614893617,2.0,-0.96,0.01,2.0,94.0,5.71240343348,258.0,-0.78,211.0,285.19,503.98,8.64212121212,4.39346613546,50.0,100.0,0.01,1.8,100.0,1074.25,727.41,-11.0,1.8,1.5,1310.28
20586,3.0,-1.08,98.0,922.98,-0.18,5.52528735632,2.0,0.01,0.01,2.5,87.0,4.27456221198,167.0,0.01,268.0,4.7,480.7,1.56666666667,6.17543933054,39.0,200.0,0.01,2.8,100.0,1231.51,454.13,-1.02,1.55,2.5,983.06
20587,27.0,-0.48,60.0,719.26,-4.6,9.87472222222,3.0,-5.6,-0.54,4.75,72.0,9.30042735043,91.0,-1.02,80.0,290.32,710.98,10.7525925926,7.99833333333,37.0,100.0,-0.42,4.15,100.0,923.54,631.5,0.01,4.0,4.6,759.33
20590,29.0,0.01,56.0,1372.23,0.01,6.33043478261,4.0,0.01,0.01,3.25,46.0,6.76125,126.0,0.0,181.0,338.8,291.2,11.6827586207,7.33445859873,62.0,200.0,-1.8,3.63,100.0,1462.12,370.7,0.01,3.3,3.3,1150.23
20591,22.0,0.0,84.0,914.91,0.1,6.61915662651,1.05,0.08,0.1,3.6,83.0,7.36427083333,83.0,0.1,133.0,130.6,549.39,5.93636363636,7.75448275862,0.0,100.0,0.6,4.0,100.0,1317.76,749.84,0.01,3.6,3.6,1215.41
20592,1.0,0.01,83.0,1117.57,-0.84,6.35641025641,400.0,-0.54,0.01,4.0,39.0,7.35095238095,156.0,0.0,133.0,400.0,247.9,400.0,6.1893877551,35.0,400.0,-10.66,3.3,100.0,1186.15,463.67,-3.54,3.6,3.8,982.26
20593,11.0,0.01,56.0,1336.55,-24.88,7.83094339623,1.6,0.01,0.01,5.25,53.0,10.4350980392,107.0,0.01,128.0,32.1,415.04,2.91818181818,9.53439252336,3.0,500.0,-0.78,4.7,100.0,1424.62,435.93,-0.66,5.0,4.25,1420.77
20594,28.0,-3.54,46.0,1210.58,0.01,3.36243243243,4.25,-0.48,0.01,3.05,37.0,5.07152542373,117.0,-25.0,139.0,475.9,124.41,16.9964285714,6.07091603053,50.0,300.0,-24.0,3.8,8.6,931.98,133.03,-0.86,2.8,4.1,855.24
20595,20.0,0.01,75.0,1032.47,0.01,10.6346666667,4.0,0.01,0.01,3.6,120.0,6.19845070423,136.0,0.01,141.0,284.8,1276.16,14.24,9.92793650794,13.0,500.0,0.01,3.9,200.0,1013.63,455.41,0.01,3.6,4.6,720.55
20596,121.0,0.0,87.0,715.91,-1.08,4.78853932584,2.4,-4.6,-6.4,2.3,89.0,6.03440251572,144.0,0.4,133.0,1123.39,426.18,9.28421487603,4.90329032258,30.0,200.0,0.01,2.2,150.0,1179.05,390.34,-12.0,2.43,3.0,888.81
20597,114.0,0.01,103.0,1789.42,-3.0,4.08792,3.53,0.0,0.01,2.2,125.0,5.05049180328,187.0,0.0,190.0,1082.54,510.99,9.49596491228,8.19037735849,1.0,200.0,0.01,3.0,100.0,1146.72,411.98,0.0,2.465,2.0,1525.35
20598,28.0,-0.36,36.0,961.28,-0.3,6.25151515152,4.1,-0.6,0.03,2.15,33.0,9.38662650602,91.0,-3.42,103.0,501.25,206.3,17.9017857143,6.86826923077,1.0,500.0,-4.2,3.0,100.0,778.14,270.23,-3.06,3.0,2.3,786.84
20599,5.0,0.01,38.0,411.28,0.01,16.9548387097,4.0,0.0,0.1,1.2,31.0,3.3916,65.0,0.0,45.0,365.5,525.6,73.1,9.33976744186,0.0,200.0,0.01,3.0,100.0,659.42,83.43,0.01,0.6,2.4,339.11
20602,54.0,0.0,68.0,443.72,0.2,3.13404255319,2.0,-4.5,0.01,3.0,47.0,10.7708653846,94.0,0.1,136.0,425.82,147.3,7.88555555556,6.89704918033,33.0,21.0,0.03,2.9,9.4,774.36,479.7,0.07,3.0,3.55,955.18
20603,0.0,0.01,93.0,643.95,0.01,8.24444444444,0.0,0.01,0.01,3.0,72.0,6.31481481481,112.0,0.01,159.0,0.0,593.6,0.0,7.24121212121,0.0,200.0,0.01,3.0,100.0,690.91,473.04,0.01,3.0,3.0,1374.95
20604,65.0,0.01,66.0,797.85,-1.8,4.96953125,1.8,-3.54,0.01,1.65,64.0,8.82135135135,81.0,0.7,204.0,368.0,318.05,5.66153846154,7.44008130081,18.0,200.0,0.1,2.015,100.0,591.69,249.13,0.3,2.8,3.0,1281.41
20605,5.0,-3.54,67.0,953.06,-4.8,6.65325,5.2,-1.14,0.01,2.5,80.0,7.33220125786,178.0,-1.86,192.0,117.1,532.26,23.42,5.76105263158,4.0,100.0,0.01,2.0,100.0,856.64,526.64,0.01,2.3,3.9,1146.85
20606,175.0,0.01,69.0,960.94,0.0,6.10386138614,1.8,-1.4,0.0,2.6,101.0,7.5536627907,129.0,0.0,159.0,972.98,616.49,5.55988571429,8.02727272727,38.0,100.0,0.0,2.2,100.0,851.94,423.38,0.0,2.63,2.8,962.83
20607,35.0,0.1,60.0,709.01,-11.0,4.88,2.0,0.01,-7.0,2.0,114.0,5.45965753425,147.0,0.01,88.0,174.76,556.32,4.99314285714,6.03840336134,0.0,100.0,0.01,2.0,100.0,788.56,376.38,-6.0,2.0,1.85,489.3
20608,31.0,0.0,82.0,1778.56,0.6,7.05280701754,4.0,0.1,0.03,5.0,57.0,8.66214689266,171.0,0.3,246.0,359.85,402.01,11.6080645161,10.5860869565,50.0,200.0,0.01,4.6,100.0,1746.33,838.91,0.01,1.7,4.5,1738.79
20609,32.0,-0.84,67.0,392.51,-0.6,6.22160714286,0.85,-3.54,0.0,2.5,56.0,5.22613402062,140.0,-0.3,132.0,42.15,348.41,1.3171875,4.97269503546,44.0,200.0,0.0,1.5,100.0,656.2,378.34,0.01,2.5,1.8,629.3
20610,9.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,590.47,0.0,65.6077777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20611,18.0,0.0,21.0,746.48,0.01,1.79285714286,0.65,0.01,-8.0,0.5,42.0,2.91405063291,88.0,-14.6,80.0,17.5,75.3,0.972222222222,8.28068627451,0.0,200.0,0.04,3.0,50.0,206.88,35.54,0.03,4.0,0.3,587.13
20612,11.0,0.0,70.0,339.81,0.0,3.1312195122,3.6,0.01,-1.6,2.6,41.0,4.39668789809,141.0,0.01,146.0,532.32,128.38,48.3927272727,3.85635359116,39.0,10.0,0.0,2.0,10.0,490.36,323.38,0.0,1.8,2.5,626.12
20613,79.0,-0.78,81.0,1235.65,-0.6,7.6881981982,4.5,-0.18,0.0,2.4,111.0,5.97452513966,139.0,-0.54,193.0,708.99,853.39,8.97455696203,6.45356687898,2.0,400.0,-18.0,2.9,200.0,1440.9,424.8,0.0,2.8,2.8,1060.83
20614,28.0,-2.28,144.0,1304.66,-1.2,5.84745856354,3.6,-3.54,-3.54,2.0,181.0,8.00008064516,206.0,-1.2,269.0,644.12,1058.39,23.0042857143,8.15242857143,19.0,200.0,-0.24,3.6,100.0,1292.53,432.96,-1.08,3.0,3.1,1657.27
20615,109.0,0.01,46.0,788.86,0.01,6.71463414634,3.0,0.01,0.01,2.5,123.0,8.8781443299,71.0,0.3,78.0,638.15,825.9,5.85458715596,6.59235294118,2.0,200.0,0.1,4.6,166.0,887.05,322.6,0.01,3.0,3.5,783.14
20618,14.0,-3.54,39.0,1181.13,-5.0,10.7223762376,3.5,-0.48,0.01,5.6,101.0,8.97235294118,123.0,-3.54,128.0,41.76,1082.96,2.98285714286,8.89606557377,0.0,200.0,-2.64,4.6,200.0,1758.59,348.46,-7.5,5.6,4.7,1348.2
20619,93.0,-2.88,136.0,1419.52,-3.3,7.59407692308,3.0,-3.54,0.01,3.0,130.0,5.21944055944,171.0,-3.48,188.0,620.08,987.23,6.66752688172,9.07461038961,2.0,100.0,0.01,3.0,100.0,1508.41,979.15,0.02,3.75,1.5,1561.02
20620,7.0,-20.7,53.0,885.17,-3.24,4.4466,5.3,0.01,0.01,1.5,50.0,4.98051428571,154.0,0.01,195.0,123.8,222.33,17.6857142857,4.29777777778,5.0,100.0,0.01,1.5,50.0,803.44,281.3,0.01,1.0,1.2,872.25
20621,62.0,0.0,66.0,1679.22,0.0,10.5108474576,1.2,0.01,0.0,3.35,59.0,7.07275362319,138.0,0.0,80.0,67.5,620.14,1.08870967742,11.6482142857,6.0,200.0,0.01,4.3,100.0,1371.09,485.93,0.01,3.6,3.015,835.99
20622,5.0,-3.0,114.0,619.13,-0.6,4.49368421053,0.1,-0.72,-9.0,1.45,57.0,3.0869058296,177.0,-1.62,179.0,1.62,256.14,0.324,4.42670050761,60.0,15.0,-25.0,1.7,100.0,956.78,358.63,-0.96,1.6,1.8,858.77
20623,13.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,191.9,0.0,14.7615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20624,30.0,0.01,91.0,1364.5,0.0,6.87569230769,4.9,0.01,0.03,3.0,65.0,7.23884816754,156.0,0.01,183.0,366.9,446.92,12.23,6.96726708075,48.0,300.0,0.02,4.2,100.0,1211.36,485.23,0.01,1.6,3.6,942.44
20625,26.0,0.0,79.0,868.33,0.01,9.81467889908,0.25,0.01,0.01,3.0,109.0,6.77137681159,143.0,-6.9,173.0,8.4,1069.8,0.323076923077,6.41502538071,5.0,100.0,0.01,4.05,100.0,1005.24,624.22,0.01,3.3,3.0,1242.98
20626,71.0,0.01,77.0,498.34,0.01,4.29659090909,4.6,-7.6,0.01,2.9,44.0,6.79519230769,114.0,-1.66,165.0,751.18,189.05,10.58,8.10107142857,31.0,30.0,-3.54,2.8,20.0,849.37,509.07,-3.9,2.13,3.6,1010.87
20627,22.0,0.01,67.0,832.88,0.01,13.5567857143,0.7,0.01,0.01,3.2,56.0,8.0298757764,103.0,0.01,163.0,81.06,759.18,3.68454545455,6.69046052632,7.0,300.0,0.01,4.0,200.0,941.54,475.99,0.0,3.6,3.0,1486.48
20628,69.0,0.0,87.0,583.65,0.0,11.6338461538,4.9,0.01,0.01,3.1,117.0,4.50021126761,118.0,0.01,128.0,743.3,1361.16,10.7724637681,4.94410852713,5.0,200.0,0.01,3.1,200.0,1477.66,649.51,0.01,3.75,2.8,904.42
20629,32.0,-3.42,22.0,1367.35,-3.48,5.26464285714,3.85,-3.48,0.1,4.3,56.0,6.81483333333,76.0,0.1,39.0,342.7,294.82,10.709375,7.95714285714,0.0,100.0,-3.54,3.0,50.0,439.71,342.5,0.1,3.0,3.6,240.75
20630,214.0,-3.54,93.0,1411.04,0.0,6.26129032258,4.0,0.01,0.01,3.6,155.0,8.62346534653,193.0,0.0,187.0,2269.3,970.5,10.6042056075,6.42780346821,2.0,200.0,-3.54,3.3,200.0,2156.28,734.84,0.01,4.0,3.6,1832.27
20631,149.0,0.15,85.0,1348.81,0.5,9.86283783784,4.1,0.6,0.15,4.6,148.0,11.785,141.0,-0.66,183.0,1225.97,1459.7,8.22798657718,8.62164383562,16.0,200.0,0.1,4.6,200.0,305.45,711.3,0.0,4.0,4.0,1511.63
20632,9.0,0.01,105.0,1630.75,-7.6,3.30228070175,4.0,-5.1,-27.0,3.5,57.0,7.99012987013,173.0,0.01,183.0,71.18,188.23,7.90888888889,7.03402439024,37.0,500.0,0.0,3.6,7.9,1089.23,383.88,0.01,3.9,4.0,1834.61
20633,32.0,0.01,77.0,1559.66,0.4,10.136779661,0.1,0.01,0.01,4.6,118.0,10.2291724138,183.0,0.7,182.0,337.88,1196.14,10.55875,7.78309090909,0.0,800.0,-3.54,4.35,200.0,1550.09,549.9,0.01,4.115,4.35,1036.56
20634,108.0,0.01,94.0,994.95,0.01,11.5120987654,2.65,0.01,-16.0,3.0,81.0,5.16427710843,147.0,0.01,157.0,380.95,932.48,3.52731481481,4.5788,40.0,400.0,0.01,3.0,500.0,1464.45,624.16,0.01,2.8,3.6,1016.68
20635,42.0,0.0,91.0,1764.58,0.01,6.70779220779,1.5,-1.5,0.01,3.6,77.0,6.56202185792,198.0,0.01,209.0,509.0,516.5,12.119047619,9.57256830601,0.0,300.0,0.01,3.3,100.0,2343.97,802.89,0.0,3.0,2.8,1487.83
20638,71.0,0.0,89.0,1000.42,0.01,3.67222222222,2.0,0.01,-4.8,2.9,36.0,5.70262820513,156.0,-14.0,188.0,585.33,132.2,8.24408450704,3.87066037736,6.0,200.0,0.01,2.3,16.4,967.43,643.6,-7.1,1.8,2.35,1031.69
20639,23.0,0.01,82.0,1044.71,0.0,12.36359375,5.0,0.01,0.01,4.7,64.0,5.97584415584,143.0,0.01,213.0,325.01,791.27,14.1308695652,7.74051470588,1.0,200.0,0.01,3.4,200.0,1679.06,909.52,0.01,4.0,3.15,1848.99
20640,25.0,-1.8,114.0,1387.94,-3.7,3.78370967742,3.0,0.01,-5.7,1.8,62.0,4.97092896175,188.0,-2.77,200.0,178.96,234.59,7.1584,4.31010416667,73.0,250.0,0.01,1.9,20.0,1027.78,327.15,0.01,1.8,2.25,1226.7
20641,11.0,0.01,176.0,936.74,0.01,5.46888888889,4.4,0.01,0.01,1.7,81.0,4.87313636364,211.0,-3.0,246.0,40.78,442.98,3.70727272727,5.13849557522,1.0,300.0,-12.0,1.355,200.0,1144.41,1067.46,0.0,1.2,1.5,1049.24
20642,16.0,0.01,79.0,1090.3,0.01,12.898030303,2.1,0.01,0.01,3.6,66.0,6.55729032258,175.0,-6.01,212.0,44.44,851.27,2.7775,6.75471204188,54.0,300.0,-7.6,2.9,300.0,1042.46,471.26,-3.54,2.5,3.65,1047.21
20643,94.0,0.01,86.0,1156.54,-3.4,8.65446808511,4.45,0.01,-0.24,3.1,47.0,7.11308219178,184.0,0.01,163.0,828.54,406.76,8.81425531915,5.98055276382,32.0,200.0,-0.3,3.0,100.0,1008.78,493.41,-1.1,4.6,3.6,1301.82
20646,58.0,0.01,57.0,713.42,0.01,4.70477272727,4.0,-3.1,0.01,3.1,44.0,8.02214285714,101.0,-5.53,157.0,881.91,207.01,15.2053448276,5.55481481481,36.0,300.0,0.01,3.0,20.5,870.48,189.13,-0.06,3.3,4.0,1166.41
20647,13.0,-0.54,83.0,842.07,0.01,10.0181294964,0.8,-0.36,0.01,3.0,139.0,10.6962234043,103.0,0.0,157.0,29.0,1392.52,2.23076923077,8.77909090909,10.0,400.0,0.01,3.6,200.0,1506.66,497.6,0.01,3.2,3.15,1307.95
20648,84.0,-1.88,84.0,1253.15,0.0,9.1786,1.815,0.0,0.0,4.2,50.0,10.6875956284,122.0,0.0,180.0,636.0,458.93,7.57142857143,6.54233576642,47.0,200.0,0.1,3.5,200.0,1483.93,513.72,-1.55,3.7,4.5,1292.07
20649,17.0,-5.0,102.0,1119.88,0.01,9.89435714286,1.8,0.01,-8.0,3.0,140.0,9.63020979021,142.0,-1.55,183.0,162.5,1385.21,9.55882352941,8.21914285714,4.0,200.0,0.0,3.5,200.0,1657.65,761.34,-20.0,3.0,3.0,1432.72
20650,39.0,0.01,80.0,536.8,0.0,3.83391304348,2.2,0.01,-5.0,3.85,46.0,7.20329545455,160.0,0.01,167.0,529.32,176.36,13.5723076923,8.17873493976,32.0,30.0,-4.5,2.6,14.0,882.55,696.67,0.01,3.4,3.6,1353.66
20651,35.0,0.01,86.0,963.0,0.01,9.05852459016,3.6,0.0,0.01,3.45,122.0,11.6195172414,147.0,0.01,148.0,618.6,1105.14,17.6742857143,10.2286363636,0.0,300.0,0.01,3.6,300.0,1331.86,447.73,0.01,3.3,3.25,1292.51
20652,16.0,0.01,85.0,1298.72,0.01,3.79636363636,3.3,-2.8,-5.66,2.0,55.0,6.79876404494,200.0,0.01,165.0,259.75,208.8,16.234375,6.78096069869,38.0,200.0,-29.0,3.0,20.0,1236.02,410.53,-2.0,3.0,3.6,1255.15
20653,16.0,-10.5,69.0,1649.78,0.01,7.60095238095,4.95,0.01,0.2,5.0,84.0,8.62025210084,138.0,0.01,152.0,187.15,638.48,11.696875,9.99674242424,7.0,200.0,-0.9,3.6,150.0,1282.92,661.54,0.01,4.25,3.85,1447.23
20656,10.0,0.0,49.0,1072.98,-0.36,7.97111111111,3.85,-0.4,0.03,4.3,99.0,6.72389261745,112.0,-0.54,105.0,42.7,789.14,4.27,7.2210619469,24.0,400.0,-4.0,2.8,200.0,1029.82,499.64,0.05,3.8,2.5,1034.09
20657,15.0,-4.0,72.0,1179.03,0.01,6.50985714286,5.5,0.01,-2.34,2.5,140.0,8.23719178082,133.0,-6.22,170.0,465.3,911.38,31.02,9.08221590909,9.0,400.0,-3.54,3.0,200.0,1298.52,479.86,-30.0,4.2,3.5,1486.52
20658,11.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,249.1,0.0,22.6454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20659,3.0,0.01,68.0,934.04,0.01,8.55378787879,2.9,0.01,0.01,4.1,66.0,8.25155172414,134.0,0.01,169.0,14.6,564.55,4.86666666667,6.32659259259,0.0,200.0,0.01,1.5,100.0,905.63,627.6,0.0,3.8,1.8,1447.0
20660,20.0,0.01,86.0,1050.75,0.01,8.00786885246,1.25,0.01,0.01,1.9,61.0,6.66069620253,128.0,0.01,184.0,40.9,488.48,2.045,8.30638157895,0.0,150.0,0.01,2.8,100.0,970.68,507.72,0.01,1.8,3.0,958.55
20661,108.0,0.01,77.0,991.05,0.0,10.3027777778,2.0,0.0,0.01,1.5,72.0,0.0,179.0,-3.24,167.0,657.86,741.8,6.0912962963,5.71726666667,0.0,100.0,0.01,1.5,100.0,149.6,351.59,-5.0,2.0,0.0,1227.25
20662,20.0,0.0,47.0,588.33,-3.0,4.83844444444,0.1,0.01,0.01,3.0,45.0,8.0888590604,152.0,-2.5,108.0,216.87,217.73,10.8435,5.23365217391,20.0,30.0,-3.54,2.415,50.0,885.8,403.7,-4.1,2.63,3.0,736.57
20663,27.0,0.0,109.0,1034.27,0.01,6.06682119205,4.4,0.01,0.01,0.5,151.0,4.0281300813,152.0,0.01,239.0,252.3,916.09,9.34444444444,7.23827751196,0.0,200.0,-6.0,2.3,100.0,742.25,526.59,-3.42,1.3,1.8,987.02
20664,33.0,0.01,59.0,1257.3,0.01,7.31264150943,1.0,0.01,-2.04,4.6,53.0,7.71948051948,167.0,0.01,135.0,377.88,387.57,11.4509090909,8.36628571429,48.0,200.0,-3.48,3.6,100.0,1039.22,558.75,-5.6,4.6,4.0,1372.87
20665,0.0,0.0,121.0,759.86,-0.84,4.57051282051,0.0,0.01,0.01,1.1,78.0,4.98076023392,214.0,0.01,273.0,0.0,356.5,0.0,3.25709016393,8.0,190.0,0.01,1.925,100.0,831.62,447.97,-5.0,1.1,2.6,875.59
20668,17.0,0.0,56.0,458.21,0.01,8.35789473684,2.0,0.01,0.01,3.0,38.0,9.230625,136.0,0.1,153.0,559.22,317.6,32.8952941176,7.87634328358,39.0,21.4,0.01,1.8,100.0,492.25,195.82,0.01,3.6,1.8,1218.2
20669,22.0,-3.54,54.0,975.1,0.01,5.86666666667,0.6,0.01,0.01,3.6,54.0,6.2273553719,135.0,0.01,136.0,530.1,316.8,24.0954545455,7.29345864662,0.0,500.0,0.01,1.8,100.0,1593.96,228.32,0.01,3.0,3.3,1279.03
20672,27.0,0.0,101.0,1087.71,0.2,4.9375,3.0,-0.18,0.0,3.1,56.0,5.9419205298,182.0,-20.0,188.0,319.5,276.5,11.8333333333,4.73647058824,54.0,300.0,0.01,3.23,100.0,1051.6,559.13,0.01,3.0,3.13,1063.46
20673,35.0,0.01,45.0,1092.19,0.01,7.27571428571,0.5,-0.36,-0.12,4.0,56.0,6.10176470588,159.0,-0.78,123.0,154.8,407.44,4.42285714286,7.26307142857,0.0,100.0,0.1,3.0,100.0,985.11,448.87,-3.54,2.63,1.8,667.17
20676,11.0,0.0,76.0,907.57,0.1,5.25283018868,1.5,0.01,-2.94,2.4,53.0,6.13754098361,139.0,-0.48,162.0,95.65,278.4,8.69545454545,5.33801169591,31.0,100.0,0.01,2.9,50.0,696.53,384.92,-0.66,1.8,3.1,769.28
20677,24.0,0.01,5.0,692.77,0.01,12.1833333333,1.1,-2.99,0.0,0.01,66.0,7.91839622642,67.0,0.01,157.0,178.2,804.1,7.425,4.89371428571,0.0,100.0,0.01,3.6,100.0,502.46,0.43,0.0,2.8,2.0,1037.35
20682,17.0,-4.6,32.0,1187.18,0.5,9.86222222222,4.4,0.01,-6.0,3.7,54.0,10.1355395683,96.0,-12.9,131.0,260.06,532.56,15.2976470588,11.9487068966,5.0,150.0,0.0,4.0,200.0,858.69,315.6,0.01,4.8,4.2,1380.44
20683,42.0,0.0,70.0,1065.61,0.01,3.77830508475,1.0,0.01,0.0,4.35,59.0,6.8906122449,137.0,0.01,155.0,325.99,222.92,7.76166666667,8.72327868852,41.0,100.0,-6.6,4.1,50.0,1015.7,577.96,0.0,4.0,3.0,987.36
20684,6.0,-3.54,200.0,1349.44,-3.3,6.55328358209,1.5,-3.54,-3.48,3.0,134.0,5.23276859504,237.0,0.0,228.0,21.5,878.14,3.58333333333,5.59066666667,44.0,100.0,-3.48,1.8,100.0,1866.87,1355.67,-3.54,1.8,2.7,1534.45
20685,34.0,0.01,112.0,904.5,-0.9,5.10274074074,3.3,0.01,0.01,4.45,135.0,7.9280733945,116.0,-0.54,143.0,300.4,688.87,8.83529411765,8.83558441558,24.0,300.0,0.01,3.0,100.0,614.17,898.41,0.01,3.6,3.55,893.92
