id,DayofWeek5_count,DayofWeek2_min,DayofWeek0_mean,DayofWeek3_min,DayofWeek1_sum,DayofWeek2_mean,DayofWeek1_count,DayofWeek0_min,DayofWeek5_median,DayofWeek1_median
15889,246.0,-0.96,7.54834920635,-6.3,3742.75,7.12973421927,347.0,-1.14,4.0,3.0
15890,129.0,-17.6,10.7922424242,-1.2,1854.52,13.5592105263,196.0,-30.0,3.6,4.4
15891,128.0,0.01,15.9115469613,-6.0,1303.55,12.6491608392,150.0,-12.6,4.55,5.0
15894,106.0,0.01,5.09305343511,-4.58,537.43,6.31955555556,141.0,0.0,2.35,1.5
15895,136.0,0.01,5.50166666667,0.01,529.17,3.24706521739,188.0,0.01,1.7,1.5
15896,90.0,-3.0,4.9456741573,-0.66,1158.34,6.86956730769,177.0,0.01,2.4,3.0
15897,168.0,0.0,8.11639534884,-3.54,2019.12,4.88489130435,245.0,-1.8,3.0,3.0
15902,105.0,-11.0,4.88552447552,0.01,2068.54,3.97016042781,195.0,-26.0,2.0,2.5
15903,99.0,-1.6,8.1347133758,0.01,610.86,7.80528169014,138.0,0.01,1.4,1.8
15904,164.0,0.0,7.1682122905,-0.18,1398.6,6.99493421053,176.0,-1.14,2.75,3.6
15905,168.0,-3.54,12.2430857143,-15.0,1032.19,6.37340101523,190.0,0.0,4.0,3.6
15906,180.0,-4.0,7.56141630901,-6.6,1682.55,5.65482905983,216.0,0.01,3.6,3.1
15907,92.0,0.01,9.50732758621,-10.5,3384.2,7.01884773663,229.0,0.0,3.85,4.5
15908,243.0,-1.14,4.69518518519,-5.0,2863.85,7.23675572519,284.0,-6.1,1.8,2.2
15909,132.0,0.07,10.4143820225,0.08,2121.51,11.8714545455,206.0,-3.0,5.05,4.05
15910,306.0,0.0,5.15273722628,-1.5,1853.66,2.06650909091,300.0,-3.54,1.8,1.8
15911,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0
15912,191.0,-3.54,10.5458008658,-1.14,1544.36,5.0468013468,260.0,-1.14,3.4,3.05
15913,156.0,0.0,15.7391509434,0.0,2028.32,6.74797101449,191.0,-3.48,4.0,4.4
15918,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,0.0
15919,132.0,0.01,4.39627777778,0.0,1225.64,3.87593908629,206.0,0.01,4.6,3.0
15920,232.0,-1.2,7.94740875912,-1.14,1430.84,4.3243597561,295.0,-1.14,1.7,1.8
15921,222.0,0.0,7.01183870968,-3.48,2776.51,9.33838926174,290.0,0.0,3.55,2.5
15922,94.0,0.0,6.74716981132,0.0,1104.43,9.73191780822,136.0,0.1,4.05,3.55
15923,85.0,0.01,4.30595238095,0.01,877.73,12.5743636364,125.0,-8.0,1.0,1.0
15924,250.0,-3.54,5.29168044077,-3.36,1696.21,5.78436363636,332.0,-3.48,3.0,2.5
15925,115.0,-2.2,16.8815555556,-5.6,1239.26,7.60886075949,187.0,0.0,3.0,3.6
15926,188.0,-1.14,5.81253807107,-3.9,1815.0,8.5346090535,208.0,-1.2,3.6,4.6
15927,146.0,0.01,14.7985,0.0,1922.52,5.89163265306,175.0,-3.54,4.7,4.0
15930,302.0,-1.2,4.12075862069,-1.14,1356.03,2.1649704142,359.0,-1.2,1.2,1.2
15931,216.0,-3.54,2.17322916667,-3.54,635.35,4.96969465649,243.0,-3.54,4.0,2.0
15938,143.0,-0.18,6.38552631579,-0.24,1986.77,5.45376963351,202.0,-0.96,4.5,4.6
15939,102.0,0.01,7.26575581395,-2.04,859.85,5.71826086957,151.0,-1.38,4.0,4.6
15942,168.0,0.0,5.4281512605,0.0,1844.51,5.6609047619,203.0,-0.78,3.815,3.3
15943,6.0,2.0,0.0,2.0,0.0,41.2714285714,0.0,0.0,3.15,0.0
15944,65.0,-3.54,6.48064705882,-1.14,973.31,13.3356424581,121.0,-3.0,6.0,4.4
15945,135.0,0.01,6.46140909091,0.01,822.84,4.83601851852,199.0,0.01,1.83,1.8
15950,181.0,-0.72,5.29608510638,-11.0,1142.24,6.37995555556,251.0,-1.8,1.5,1.6
15951,135.0,-3.54,6.09909638554,0.0,835.91,9.25042328042,152.0,-3.54,3.5,3.5
15956,159.0,-3.24,4.71774509804,0.01,455.64,3.67566502463,219.0,0.0,1.3,1.2
15957,227.0,0.01,4.80314878893,0.01,847.56,4.11384615385,241.0,0.01,1.4,1.2
15958,175.0,-1.2,4.03513812155,-5.1,2420.19,11.28625,207.0,-3.54,2.4,2.83
15959,179.0,0.0,10.3249561404,-2.94,1885.12,8.75022421525,195.0,-0.78,2.0,2.9
15960,279.0,-1.08,6.64224358974,-7.6,2179.13,10.3344147157,256.0,-3.3,3.4,3.535
15961,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85,0.0
15962,123.0,-3.24,9.1825,-3.54,1155.32,7.24048275862,180.0,-3.3,1.5,3.3
15963,209.0,-1.02,5.62785714286,-0.96,1262.78,5.72044715447,235.0,-0.96,2.0,2.0
15966,179.0,-9.0,11.5524669604,-0.6,2694.72,6.96813852814,211.0,-1.2,4.0,4.3
15967,75.0,0.06,9.77980099502,0.01,1728.75,9.71323383085,205.0,0.0,1.9,3.6
15972,295.0,-2.8,2.57481382979,0.0,2070.76,5.30242339833,368.0,-1.55,2.0,2.0
15973,261.0,-3.3,7.63497737557,-8.66,3490.36,8.43642045455,207.0,-18.0,1.5,3.6
15974,102.0,-1.22,7.99294444444,-1.14,2222.18,9.59826347305,179.0,-1.2,4.0,4.6
15975,71.0,-3.24,17.66,0.0,2175.19,10.2243055556,190.0,-16.0,4.5,5.4
15976,10.0,0.06,8.6375,0.4,103.23,11.5981818182,17.0,0.2,10.0,4.8
15977,123.0,0.01,5.7894011976,0.01,1682.32,6.06140350877,208.0,0.0,4.6,3.6
15978,114.0,0.01,10.5595588235,0.01,1410.26,9.32609929078,116.0,0.01,3.55,4.35
15979,175.0,0.01,5.73203463203,-3.48,1386.2,6.45864197531,241.0,-5.9,1.8,2.5
15982,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,0.0
15983,176.0,-3.54,6.75264705882,-3.54,1716.09,3.73315384615,244.0,-0.36,3.55,3.1
15984,136.0,-2.94,9.13632286996,-3.3,1304.86,5.82959459459,242.0,0.01,1.4,1.5
15985,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
15986,114.0,-6.0,7.35851428571,-3.54,1024.84,8.34530054645,173.0,-6.0,3.6,3.03
15987,120.0,0.5,10.368359375,-3.48,2186.3,4.80381294964,131.0,0.0,2.7,5.0
15988,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.45,0.0
15989,326.0,-1.14,4.39388746803,-1.14,1327.68,3.71693670886,396.0,-1.14,1.16,1.2
15990,211.0,0.01,13.3792405063,0.15,1957.61,7.34714285714,223.0,0.0,4.8,3.8
15991,177.0,0.0,6.87873563218,0.01,1123.44,5.73852678571,208.0,0.01,2.0,3.55
15992,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.05,0.0
15993,86.0,0.0,12.6432682927,0.0,1056.06,10.9852604167,197.0,0.0,3.0,2.4
15994,112.0,-6.55,10.0998895028,-1.08,2065.27,6.14560283688,219.0,0.01,4.4,3.8
15995,126.0,-3.54,7.3466875,-3.36,1564.52,7.41026490066,143.0,0.01,4.9,4.6
15996,100.0,-16.4,12.8492682927,0.01,1073.03,8.81175141243,193.0,0.01,4.75,4.7
15997,127.0,-4.0,10.5881313131,0.1,1562.88,12.3927586207,159.0,-3.54,5.5,5.5
15998,266.0,-0.3,5.2529,-0.48,1727.59,2.92864457831,340.0,-1.5,1.5,2.0
15999,171.0,0.01,5.87873873874,0.01,1113.04,7.5541563786,231.0,0.01,3.0,2.0
16000,173.0,-3.54,4.32774193548,-6.1,1814.32,9.71362790698,259.0,0.01,3.6,3.22
16001,135.0,0.01,6.37945454545,0.01,1711.82,5.16588957055,191.0,0.01,3.3,3.0
16002,146.0,-11.1,14.886816609,-0.54,2361.09,11.53125,283.0,-6.43,4.5,4.8
16003,117.0,-3.3,21.1407142857,-3.42,2734.53,11.5023376623,236.0,-3.54,4.1,4.0
16006,182.0,-10.1,5.33042145594,-2.33,1510.25,7.87302583026,258.0,0.0,3.0,3.0
16007,188.0,-4.0,7.93134228188,0.0,2212.08,8.44326007326,234.0,-22.0,3.7,4.0
16010,147.0,-4.2,5.86094936709,-1.02,1648.71,5.47944099379,220.0,-3.12,2.9,3.115
16011,141.0,-0.9,6.50364102564,0.01,902.66,3.90006134969,166.0,-1.08,2.0,2.6
16012,163.0,-0.66,4.18139393939,-1.62,369.34,3.23936781609,167.0,-3.48,1.4,1.2
16013,131.0,-8.8,4.88800865801,-0.66,822.04,5.40346368715,180.0,-1.08,2.4,2.115
16014,225.0,-0.54,5.70323308271,0.01,1589.08,4.11912280702,272.0,-23.0,1.5,2.15
16015,217.0,0.01,5.93739463602,0.0,1885.42,8.065,260.0,0.0,2.8,2.1
16016,70.0,-5.33,9.22336842105,0.8,925.3,12.6285046729,92.0,-6.8,5.65,6.0
16017,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0
16018,169.0,0.0,6.20892592593,0.02,1832.38,8.55048507463,258.0,-9.0,3.0,3.0
16019,110.0,-3.48,9.1367032967,0.0,935.68,4.36118343195,164.0,-3.6,1.4,3.05
16020,106.0,0.01,8.28620437956,0.0,1274.53,13.5,154.0,0.03,3.2,2.465
16021,62.0,-300.0,11.1705,-0.66,1943.73,6.64034482759,134.0,-3.24,2.1,3.6
16022,212.0,0.01,5.36811764706,-0.72,1078.38,9.08560483871,259.0,0.01,2.6,2.2
16023,201.0,0.01,9.56516806723,0.01,1260.84,5.67153191489,236.0,0.01,3.6,2.85
16024,189.0,-4.0,5.04403162055,-1.14,1602.37,5.03076923077,255.0,-1.2,2.2,3.0
16025,190.0,-3.54,8.28406130268,-3.24,1340.02,5.00642570281,213.0,-2.58,3.805,3.6
16026,120.0,-1.8,12.006025641,0.01,1287.37,9.31380368098,172.0,-6.0,3.5,3.0
16027,180.0,0.01,9.33224043716,-1.02,1641.73,5.09701754386,195.0,0.01,4.15,3.4
16028,121.0,0.0,5.45330049261,0.01,1202.5,5.88245192308,203.0,0.01,2.8,2.6
16029,72.0,0.0,5.21720588235,0.01,939.53,5.83230215827,135.0,0.01,1.165,2.0
16032,128.0,-5.88,6.11878504673,0.01,1312.87,4.67,225.0,-1.14,3.2,2.9
16033,128.0,0.01,6.19589108911,0.0,2549.36,7.20925373134,206.0,-3.54,4.8,4.0
16034,267.0,0.01,5.68563934426,-3.54,1099.6,5.08503787879,274.0,-5.6,1.5,1.8
16035,246.0,0.01,5.19558935361,-13.9,1646.5,5.77410646388,263.0,-0.54,1.8,2.15
16036,196.0,-5.9,5.95555102041,-3.54,1512.22,8.03155642023,232.0,-1.98,3.0,3.9
16037,148.0,-8.0,7.1686122449,0.01,1688.18,3.42488789238,262.0,-8.6,2.6,2.5
16042,235.0,-1.14,7.49476744186,-1.14,2253.65,7.55842105263,277.0,-1.14,2.5,3.0
16043,192.0,-3.54,8.35261802575,0.0,2042.21,6.257578125,258.0,-0.54,3.2,3.55
16044,156.0,-5.9,7.99417857143,-1.2,2513.32,6.78972222222,318.0,-7.33,2.8,3.2
16045,126.0,-3.54,12.1386245353,-5.0,2376.85,6.39607843137,226.0,0.0,3.95,3.65
16046,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.3,0.0
16047,155.0,0.01,4.46602870813,0.01,1510.13,9.17647727273,226.0,-8.0,3.9,3.4
16048,201.0,0.01,5.2509047619,0.0,1037.42,4.50686813187,224.0,0.01,3.2,2.6
16049,170.0,-4.8,10.4333980583,0.0,1594.51,7.0745,221.0,-4.66,3.2,3.6
16050,174.0,-0.72,8.51585585586,-0.54,1516.59,5.3474025974,200.0,-2.0,3.3,3.0
16051,294.0,0.01,4.26720125786,0.0,1671.16,7.16925566343,311.0,0.01,1.8,2.0
16052,182.0,-0.3,4.96363636364,0.01,1520.92,4.38989051095,294.0,-0.84,3.1,3.0
16053,215.0,-1.14,7.45070833333,0.01,1330.81,7.10651260504,203.0,0.01,4.5,4.1
16054,179.0,0.01,5.16384210526,-5.2,920.41,4.87806866953,208.0,-0.36,2.0,3.1
16055,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.05,0.0
16056,180.0,-1.2,3.70692307692,-1.14,1976.61,6.70666666667,247.0,-1.2,2.05,3.0
16057,132.0,0.0,6.29871287129,0.01,1704.03,5.03951871658,208.0,-1.02,4.0,4.0
16060,170.0,-1.14,8.49858536585,-10.8,2182.43,3.49813084112,229.0,0.0,2.55,3.5
16061,129.0,0.0,6.75505747126,0.0,2130.34,5.4000877193,216.0,0.0,4.1,4.5
16062,136.0,-1.2,7.81689956332,-29.3,1603.9,9.98633507853,220.0,-18.0,3.0,3.65
16063,132.0,-3.48,10.906127451,-1.14,1335.69,9.98466666667,175.0,-3.54,3.6,3.8
16064,117.0,-3.0,10.0132038835,0.0,1956.33,7.59742424242,215.0,0.1,4.0,4.0
16065,136.0,-3.42,10.723878327,0.01,1646.51,9.47113207547,211.0,-10.11,4.0,4.0
16066,90.0,-1.08,7.0835,-3.54,1159.47,5.74014492754,165.0,-1.08,3.35,3.0
16067,57.0,-8.1,11.190955414,-3.42,1312.91,5.99645669291,152.0,-0.96,3.6,3.8
16070,158.0,-4.7,9.37376237624,-10.1,1493.99,6.54350253807,211.0,0.01,2.35,2.53
16071,172.0,0.0,8.18438888889,0.01,2449.33,11.1493401015,192.0,0.0,4.4,4.0
16076,188.0,0.0,8.16920704846,0.01,1168.23,6.09800925926,187.0,0.01,3.5,3.6
16077,10.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,1.4,0.0
16078,70.0,0.01,16.8434615385,0.1,1115.98,9.66955696203,172.0,0.3,5.0,4.4
16079,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0
16082,334.0,-1.5,5.5653894081,-1.14,2009.12,5.12100558659,363.0,-0.96,2.4,2.6
16083,367.0,-3.54,5.84929471033,-3.18,2372.11,7.04764976959,382.0,-6.88,3.0,3.0
16084,7.0,0.01,6.712,0.01,504.79,7.1356626506,73.0,0.0,2.0,1.2
16085,5.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,4.6,0.0
16092,92.0,0.01,7.76168478261,-2.0,929.6,6.65497536946,218.0,0.0,3.0,2.75
16093,162.0,0.01,8.60932126697,-3.54,1638.94,6.4958974359,199.0,-3.54,3.6,4.1
16096,157.0,0.01,6.51056872038,0.0,1801.58,6.27844660194,226.0,-5.6,2.8,3.8
16097,148.0,0.01,8.86379679144,0.01,1116.07,4.42895027624,206.0,0.01,3.9,4.0
16098,162.0,-1.14,4.79442028986,-2.8,1554.27,6.79222222222,269.0,-6.2,3.0,3.0
16099,121.0,-1.14,15.1915577889,-1.14,1334.82,6.03347560976,199.0,-1.44,3.8,4.0
16100,164.0,-25.0,18.5820634921,-0.3,3738.27,12.4324358974,208.0,-3.48,7.3,7.45
16101,88.0,-25.0,9.87325966851,0.01,1366.26,9.36255813953,172.0,0.0,3.35,4.6
16102,114.0,0.0,4.70983333333,0.01,756.85,7.58226950355,129.0,-6.5,3.15,3.4
16103,75.0,0.01,7.28842767296,0.01,509.14,5.09167832168,130.0,0.0,3.6,3.1
16104,188.0,-1.08,4.9932735426,-0.66,1452.6,7.83390134529,233.0,0.01,4.45,4.0
16105,130.0,0.0,8.41424731183,0.4,1755.13,8.10137931034,185.0,-3.24,3.075,3.6
16106,204.0,-15.0,8.48912863071,0.01,2197.33,10.677943038,297.0,-2.55,1.6,2.0
16107,58.0,-3.54,18.3017171717,-3.12,1678.97,17.0380645161,106.0,0.01,5.0,5.5
16108,47.0,0.0,10.7225,0.0,1344.88,5.8402994012,200.0,0.0,3.43,2.2
16109,172.0,-0.42,4.39008230453,-3.54,1713.3,5.71760504202,291.0,-0.84,2.65,2.1
16112,52.0,-3.48,8.19311111111,-19.4,1454.2,13.8247058824,95.0,-3.42,5.45,5.1
16113,141.0,-1.02,10.8831034483,-1.14,2471.34,9.47670103093,208.0,-1.14,4.5,3.415
16114,100.0,-2.4,7.33443661972,-1.14,1139.08,11.1598101266,145.0,0.01,3.55,4.5
16115,124.0,-3.0,8.34663265306,0.01,1434.78,6.35728888889,216.0,0.01,3.5,3.0
16116,180.0,0.01,5.16602040816,0.01,2059.79,8.64613899614,243.0,0.01,3.45,4.0
16117,167.0,-0.55,9.852,0.0,1977.7,6.7418061674,233.0,-9.2,3.5,3.8
16118,89.0,0.0,5.43349206349,-0.48,711.56,9.6359047619,116.0,-0.18,3.0,4.0
16119,147.0,-3.42,8.76126373626,0.01,1185.95,4.30318584071,186.0,-3.54,3.0,3.05
16120,209.0,0.01,6.62188340807,0.0,1982.02,7.7014953271,220.0,-2.0,3.5,3.0
16121,15.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,1.0,0.0
16122,207.0,0.01,9.73604081633,0.01,1599.01,8.34807692308,223.0,-3.54,2.8,2.2
16123,66.0,-6.3,5.13940520446,0.01,1194.69,3.73820945946,315.0,0.01,2.5,2.35
16124,212.0,-1.2,7.59920634921,-5.0,1597.59,4.80285714286,193.0,-3.54,3.0,3.0
16125,129.0,-1.14,9.25449704142,-3.06,1042.59,13.0655,191.0,-3.54,5.2,4.0
16126,202.0,0.0,6.53075892857,-3.3,1674.11,5.63995850622,242.0,-3.3,1.5,1.4
16127,212.0,-0.6,6.606,-0.72,1529.78,4.61056338028,272.0,-0.66,2.0,1.5
16128,228.0,0.01,4.2477675841,-0.9,1618.39,4.17833836858,331.0,-2.58,2.0,1.6
16129,425.0,-22.0,3.79640732265,-3.18,1361.15,3.29690744921,425.0,-8.0,1.4,1.4
16130,141.0,0.01,14.2426282051,0.01,2210.34,11.4557317073,202.0,-3.12,2.0,3.0
16131,143.0,-3.42,12.8420853081,-3.24,2530.82,12.4245205479,237.0,-4.3,2.2,2.7
16134,112.0,-3.36,9.40075221239,-3.06,1677.54,7.46123655914,208.0,-10.2,3.1,3.0
16135,131.0,-3.36,5.3735678392,-3.3,1126.4,4.68327868852,208.0,-3.12,2.0,3.0
16138,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
16139,49.0,0.03,6.46203389831,-3.54,784.96,6.11111111111,89.0,-1.4,2.6,2.6
16142,163.0,-10.0,10.944109589,-2.55,1163.8,8.07255,170.0,0.1,3.8,4.0
16143,151.0,0.1,17.8692079208,0.1,1753.32,8.86903553299,222.0,-0.18,4.4,5.0
16144,222.0,-3.48,2.31826415094,-4.15,1065.52,4.96672,253.0,-3.42,1.0,1.4
16145,157.0,-1.2,3.68319047619,-1.98,796.36,4.49766949153,233.0,0.01,1.8,0.8
16146,157.0,-3.54,11.0045547945,-3.36,2309.44,6.20872246696,248.0,-3.36,3.6,4.0
16147,120.0,0.0,7.2253125,0.01,1002.8,10.6113636364,173.0,-3.54,3.0,3.0
16154,203.0,-0.18,4.75229007634,-1.08,983.35,7.47339130435,219.0,-2.8,2.9,2.7
16155,201.0,-1.14,7.40116465863,-0.96,1759.24,6.82201492537,224.0,-1.02,3.0,3.0
16156,214.0,-6.1,6.72152905199,-18.0,2492.54,10.0458409786,339.0,0.01,4.0,3.23
16157,260.0,-3.54,10.2772307692,-2.88,3040.71,8.23303977273,359.0,-5.8,3.6,3.6
16158,119.0,-1.0,10.1708053691,0.0,1663.4,7.46195402299,150.0,0.0,3.8,4.4
16159,299.0,-3.54,5.7688028169,-0.96,1961.46,4.0412455516,294.0,-1.14,2.8,2.2
16160,215.0,-5.6,5.47678456592,-3.54,1303.75,5.18531914894,288.0,-7.0,2.6,2.4
16161,131.0,-300.0,8.42417840376,-3.24,1934.24,7.63061111111,191.0,0.0,3.0,4.0
16162,68.0,0.33,11.6806122449,0.0,1332.69,13.8271910112,103.0,0.01,5.1,5.3
16163,64.0,0.01,7.96455555556,0.0,711.24,5.94,84.0,0.01,4.0,4.0
16164,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.45,0.0
16165,95.0,0.01,12.8917054264,0.01,1645.33,8.26536,146.0,0.01,5.6,4.6
16166,230.0,0.01,5.23397727273,0.01,2769.18,6.80642023346,271.0,0.01,4.04,3.2
16167,184.0,-0.72,6.03149193548,-3.0,1291.2,6.86438818565,222.0,0.01,3.0,3.0
16170,134.0,-0.24,8.73727678571,-4.0,1625.78,5.53328638498,221.0,-3.88,3.45,3.53
16171,109.0,-22.0,6.76331775701,0.0,1156.08,10.9971727749,174.0,-4.6,4.0,4.0
16174,149.0,-0.84,6.11344186047,-1.14,1621.82,8.4035483871,196.0,-1.14,2.6,3.0
16175,121.0,-4.2,6.56569444444,-7.1,1515.21,5.83928143713,176.0,0.0,2.5,2.875
16176,98.0,0.0,11.46890625,-7.0,1551.23,10.8982608696,146.0,-0.6,4.95,4.0
16177,102.0,0.01,11.3279432624,0.01,2765.7,5.46638888889,150.0,0.01,4.5,4.6
16178,227.0,0.01,7.27097959184,0.0,2150.44,6.90547528517,283.0,0.0,2.5,2.3
16179,206.0,0.01,4.13055793991,-3.54,1320.94,8.78017167382,207.0,-4.6,2.45,2.6
16180,99.0,0.01,5.15392,-0.66,1287.05,11.0502816901,149.0,0.01,3.8,3.0
16181,28.0,0.0,10.2406796117,0.6,1003.99,6.80610169492,100.0,-5.6,4.25,4.465
16182,104.0,0.01,9.1265625,0.01,1465.07,13.8458461538,151.0,0.01,2.7,3.8
16183,177.0,-0.72,6.51297188755,-0.78,1100.92,7.8352892562,231.0,-1.14,0.5,1.5
16184,233.0,-3.12,3.18852112676,-3.48,1353.48,3.87528735632,248.0,-3.42,2.2,2.4
16185,91.0,-3.18,9.27524691358,-1.74,1453.55,8.46564285714,159.0,-3.54,3.1,3.6
16186,152.0,-3.54,2.04811594203,-0.84,1320.2,3.26760479042,176.0,0.0,0.9,0.4
16187,176.0,-0.84,8.43017142857,-7.5,796.24,3.61197115385,201.0,-3.48,0.7,1.0
16188,137.0,0.01,6.27447204969,0.01,1533.2,6.54389473684,171.0,0.01,1.8,2.5
16189,142.0,0.01,5.05371428571,0.01,604.54,5.9156281407,140.0,0.01,1.8,1.8
16194,225.0,0.01,2.18622699387,0.01,571.8,1.59423076923,361.0,0.0,0.5,0.3
16195,263.0,-15.3,1.26071240106,-5.2,1040.99,1.86838068182,380.0,0.0,0.8,0.475
16196,77.0,-3.48,13.0502,0.0,709.95,12.0331111111,71.0,0.0,3.6,5.0
16197,83.0,-1.8,9.40581699346,0.15,1530.22,8.31105263158,139.0,0.0,3.6,4.3
16200,138.0,0.01,15.7506965174,0.01,2377.73,6.6802020202,207.0,-5.5,5.35,5.0
16201,77.0,-3.54,10.2079310345,0.3,2203.98,11.0964516129,122.0,0.06,4.7,5.6
16202,127.0,0.01,7.92720930233,0.01,1651.37,6.81595092025,160.0,0.01,4.6,4.5
16203,191.0,0.01,7.45152838428,0.01,1997.64,3.90576086957,216.0,0.02,3.7,3.0
16204,174.0,-0.7,6.83895734597,0.0,1559.35,6.22053497942,198.0,0.0,2.9,3.0
16205,137.0,0.01,9.87566137566,0.01,2232.29,6.93419191919,217.0,-31.7,5.0,4.9
16206,198.0,0.01,7.22304878049,-2.0,2952.21,4.492125,239.0,0.01,4.0,4.4
16207,134.0,0.01,10.1521787709,0.01,1260.11,9.70980263158,170.0,0.07,3.6,3.35
16210,228.0,-0.84,6.4101171875,0.01,1863.87,6.57032967033,283.0,0.0,3.55,3.5
16211,170.0,0.01,4.54782222222,-3.54,784.26,4.53985714286,219.0,0.01,1.6,1.5
16214,112.0,0.01,6.54784,0.0,1059.51,5.58371257485,122.0,0.01,4.3,3.8
16215,114.0,0.06,7.2625,0.15,1728.4,6.95986486486,160.0,0.1,5.0,4.6
16218,215.0,0.01,9.1611372549,-5.6,2376.19,3.41130909091,228.0,0.0,3.9,4.0
16219,194.0,-3.42,4.58867219917,-0.36,2451.71,9.09044176707,259.0,-3.48,3.6,3.9
16220,145.0,0.01,10.9755367232,0.01,1697.56,4.51475409836,195.0,0.01,3.6,2.9
16221,125.0,-3.54,8.63653179191,-0.36,1046.41,4.72408163265,168.0,0.01,4.0,3.1
16222,3.0,0.1,0.0,0.1,0.0,44.7111111111,0.0,0.0,2.1,0.0
16223,129.0,-1.08,8.46302222222,-1.14,1678.63,8.29421568627,199.0,-1.14,3.8,4.1
16224,180.0,-8.5,9.17131707317,0.01,1734.31,5.30419811321,216.0,-3.3,4.05,3.105
16225,131.0,0.08,7.24790243902,0.01,1883.56,7.19201086957,179.0,0.01,4.6,4.0
16228,3.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0
16229,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.95,0.0
16230,289.0,-2.94,7.77961988304,-3.54,2591.3,4.66193121693,372.0,0.0,2.8,2.8
16231,285.0,-4.0,6.51623563218,0.01,3220.31,8.6891959799,346.0,0.0,3.6,3.35
16232,123.0,0.01,9.70580246914,0.01,1707.7,14.7511111111,170.0,0.01,5.0,5.0
16233,119.0,-9.74,11.530867052,-3.54,1294.98,9.04653061224,166.0,-0.06,3.8,4.3
16234,212.0,-3.54,5.04159695817,0.0,821.13,7.47517730496,296.0,-3.66,1.8,2.0
16235,174.0,0.03,9.8549132948,0.0,1819.2,10.0924698795,159.0,0.07,3.8,4.0
16236,136.0,0.01,12.1569886364,0.01,2464.0,7.15035353535,191.0,0.01,4.5,4.5
16237,148.0,0.01,9.66723809524,0.07,3695.53,11.2980310881,228.0,0.01,4.5,4.7
16240,144.0,0.01,6.14147959184,0.01,1221.9,3.87463157895,178.0,0.01,2.5,3.0
16241,177.0,-3.4,8.45347107438,0.01,1357.55,6.4338150289,208.0,-3.54,3.6,3.2
16242,273.0,0.0,3.64660377358,0.01,1034.14,3.91458333333,297.0,0.0,2.1,1.8
16243,214.0,0.01,3.62809688581,0.01,2288.92,3.99441176471,238.0,0.01,2.4,2.6
16244,235.0,0.01,6.30600746269,0.01,1464.23,10.6902787456,273.0,-1.14,2.0,2.75
16245,91.0,0.0,9.77711656442,-4.6,1638.1,6.84713333333,150.0,0.01,4.0,5.0
16252,117.0,0.01,9.06333333333,0.01,1488.07,4.87298913043,195.0,0.01,2.5,2.6
16253,131.0,-4.5,4.59828571429,0.01,1333.58,4.53505263158,198.0,-7.0,2.4,2.5
16256,189.0,0.01,4.13496062992,0.01,1158.97,4.13988188976,261.0,0.01,1.2,1.3
16257,181.0,-4.2,5.1525974026,-1.43,626.49,1.81807692308,227.0,0.01,1.1,1.2
16262,278.0,0.01,8.25858789625,0.01,1642.47,2.27297142857,352.0,0.0,1.5,0.8
16263,245.0,0.01,6.62789473684,0.01,1333.05,3.99352159468,300.0,0.01,2.0,1.3
16264,117.0,0.01,10.4479069767,0.0,1682.61,9.25403614458,216.0,-3.54,4.0,3.35
16265,176.0,-2.0,4.68979253112,0.01,1098.37,6.95962962963,228.0,0.01,2.515,2.0
16266,171.0,-3.54,5.19073529412,-3.54,1566.61,4.42513207547,272.0,-3.54,1.5,1.3
16267,146.0,0.01,4.30616033755,-1.8,1191.46,4.55976470588,279.0,0.0,2.25,1.7
16270,8.0,0.01,0.0,1.1,0.0,35.1683333333,0.0,0.0,8.4,0.0
16271,192.0,-15.0,3.38483146067,-3.54,676.98,2.50989090909,285.0,-3.54,1.2,0.8
16278,194.0,-0.24,6.40881918819,0.01,1490.4,2.63726937269,278.0,-9.5,1.8,1.8
16279,147.0,-5.4,5.84383966245,-0.36,1336.8,5.21494163424,272.0,0.01,2.7,2.65
16280,226.0,0.0,6.85566101695,-1.0,1269.45,8.60030075188,262.0,-3.54,2.5,3.1
